#Time (S)	Lockin (mV)	Temp (V)
1105.89	0.308029	0.604706
1106.41	0.264954	0.603027
1106.93	0.307510	0.602379
1107.45	0.327957	0.602188
1107.97	0.306107	0.605049
1108.49	0.297546	0.603676
1109.01	0.307129	0.603294
1109.53	0.290771	0.601425
1110.05	0.292694	0.602379
1110.57	0.320496	0.604248
1111.09	0.278946	0.602722
1111.61	0.303207	0.601997
1112.13	0.302261	0.600281
1112.65	0.311279	0.601082
1113.17	0.311661	0.602303
1113.69	0.252426	0.601273
1114.21	0.291000	0.601120
1114.73	0.316406	0.599976
1115.25	0.303238	0.601616
1115.77	0.299606	0.602036
1116.29	0.312088	0.600662
1116.81	0.305176	0.599365
1117.33	0.307861	0.599365
1117.85	0.301239	0.601845
1118.37	0.304977	0.600815
1118.89	0.310654	0.599709
1119.41	0.319473	0.598793
1119.93	0.283630	0.599213
1120.45	0.287674	0.600433
1120.97	0.313248	0.599709
1121.49	0.295731	0.599174
1122.01	0.283142	0.597725
1122.54	0.312419	0.600260
1123.06	0.305252	0.597649
1123.58	0.311371	0.596695
1124.10	0.298538	0.599098
1124.62	0.305725	0.598831
1125.14	0.304642	0.597725
1125.66	0.289215	0.596504
1126.18	0.304687	0.596581
1126.70	0.320786	0.599098
1127.22	0.302841	0.599174
1127.74	0.277435	0.597343
1128.26	0.318130	0.595970
1128.78	0.317657	0.596466
1129.30	0.299606	0.598946
1129.82	0.311249	0.597992
1130.34	0.286636	0.595779
1130.86	0.310257	0.595665
1131.38	0.311615	0.596199
1131.90	0.300827	0.598450
1132.42	0.282959	0.596886
1132.94	0.301590	0.595856
1133.46	0.317429	0.594521
1133.98	0.307236	0.596237
1134.50	0.306519	0.597534
1135.02	0.284225	0.595665
1135.54	0.312866	0.595398
1136.06	0.304550	0.594597
1136.58	0.314392	0.596085
1137.10	0.311981	0.596199
1137.62	0.307114	0.594444
1138.14	0.326950	0.595131
1138.66	0.294754	0.594292
1139.18	0.314987	0.595398
1139.70	0.279922	0.595741
1140.22	0.311523	0.593910
1140.74	0.309372	0.593452
1141.26	0.310318	0.591583
1141.78	0.295273	0.594139
1142.30	0.309662	0.594368
1142.82	0.316223	0.592613
1143.34	0.307968	0.591621
1143.86	0.311569	0.592575
1144.38	0.333740	0.593643
1144.90	0.314880	0.593872
1145.42	0.302460	0.591621
1145.94	0.275146	0.591850
1146.46	0.306702	0.593452
1146.98	0.301727	0.590858
1147.50	0.316986	0.591011
1148.02	0.281403	0.590477
1148.54	0.303619	0.593605
1149.06	0.315994	0.593071
1149.58	0.296707	0.590591
1150.10	0.306854	0.589600
1150.62	0.319824	0.590134
1151.14	0.318741	0.591011
1151.66	0.315506	0.591469
1152.18	0.324493	0.589638
1152.70	0.322815	0.589638
1153.22	0.314957	0.589561
1153.74	0.313400	0.591469
1154.27	0.312775	0.590897
1154.79	0.310074	0.588684
